mesh_id|mesh_term|pulmonary|transplant|year_verification
G01.226|doppler effect|N|N|New only
G01.238|elementary particle interactions|N|N|New only
G01.249|elementary particles|N|N|Both
G01.249.335|electrons|N|N|Both
G01.249.467|heavy ions|N|N|Both
G01.249.600|mesons|N|N|Both
G01.249.645|neutrons|N|N|Old only
G01.249.645.368|fast neutrons|N|N|Old only
G01.249.660|nucleons|N|N|New only
G01.249.660.250|neutrons|N|N|New only
G01.249.660.250.368|fast neutrons|N|N|New only
G01.249.660.500|protons|N|N|New only
G01.249.675|phonons|N|N|New only
G01.249.705|photons|N|N|Both
G01.249.765|protons|N|N|Old only
G01.280|filtration|N|N|New only
G01.280.807|ultrafiltration|N|N|New only
G01.311|geological phenomena|N|N|Both
G01.311.085|avalanches|N|N|New only
G01.311.169|caves|N|N|New only
G01.311.250|earthquakes|N|N|New only
G01.311.290|evolution, planetary|N|N|New only
G01.311.330|geologic sediments|N|N|New only
G01.311.340|geological processes|N|N|Old only
G01.311.340.111|avalanches|N|N|Old only
G01.311.340.224|earthquakes|N|N|Old only
G01.311.340.449|evolution, planetary|N|N|Old only
G01.311.340.674|landslides|N|N|Old only
G01.311.340.787|tidal waves|N|N|Old only
G01.311.340.843|tsunamis|N|N|Old only
G01.311.340.900|volcanic eruptions|N|N|Old only
G01.311.355|groundwater|N|N|New only
G01.311.355.750|natural springs|N|N|New only
G01.311.355.750.500|hot springs|N|N|New only
G01.311.355.750.500.400|hydrothermal vents|N|N|New only
G01.311.370|hot springs|N|N|Old only
G01.311.400|ice cover|N|N|Both
G01.311.500|geologic sediments|N|N|Old only
G01.311.580|lakes|N|N|New only
G01.311.603|landslides|N|N|New only
G01.311.625|oceans and seas|N|N|Both
G01.311.625.080|bays|N|N|New only
G01.311.625.540|estuaries|N|N|New only
G01.311.687|oil and gas fields|N|N|New only
G01.311.718|ponds|N|N|New only
G01.311.750|rivers|N|N|Both
G01.311.820|soil|N|N|Both
G01.311.820.500|permafrost|N|N|New only
G01.311.910|tidal waves|N|N|New only
G01.311.933|tsunamis|N|N|New only
G01.311.955|volcanic eruptions|N|N|New only
G01.311.977|water cycle|N|N|New only
G01.342|hydrodynamics|N|N|New only
G01.358|magnetic phenomena|N|N|New only
G01.358.500|electromagnetic phenomena|N|N|New only
G01.358.500.249|electricity|N|N|New only
G01.358.500.249.270|electric capacitance|N|N|New only
G01.358.500.249.277|electric conductivity|N|N|New only
G01.358.500.249.277.350|electric impedance|N|N|New only
G01.358.500.249.820|static electricity|N|N|New only
G01.358.500.260|electromagnetic fields|N|N|New only
G01.358.500.505|electromagnetic radiation|N|N|New only
G01.358.500.505.300|gamma rays|N|N|New only
G01.358.500.505.650|light|N|N|New only
G01.358.500.505.650.440|incandescence|N|N|New only
G01.358.500.505.650.552|infrared rays|N|N|New only
G01.358.500.505.650.665|luminescence|N|N|New only
G01.358.500.505.650.665.500|fluorescence|N|N|New only
G01.358.500.505.650.782|photons|N|N|New only
G01.358.500.505.650.836|sunlight|N|N|New only
G01.358.500.505.650.891|ultraviolet rays|N|N|New only
G01.358.500.505.810|radio waves|N|N|New only
G01.358.500.505.810.500|microwaves|N|N|New only
G01.358.500.505.890|terahertz radiation|N|N|New only
G01.358.500.505.970|x-rays|N|N|New only
G01.358.500.750|electrons|N|N|New only
G01.358.500.875|superconductivity|N|N|New only
G01.358.750|magnetic fields|N|N|New only
G01.358.750.500|electromagnetic fields|N|N|New only
G01.374|mechanical phenomena|N|N|Both
G01.374.089|biomechanical phenomena|N|N|New only
G01.374.089|biomechanics|N|N|Old only
G01.374.180|compressive strength|N|N|Both
G01.374.590|elasticity|N|N|Both
G01.374.590.210|compliance|N|N|Both
G01.374.590.605|elastic modulus|N|N|Both
G01.374.618|friction|N|N|Both
G01.374.647|hardness|N|N|Both
G01.374.647.457|hardness tests|N|N|Both
G01.374.661|kinetics|N|N|Both
G01.374.669|lifting|N|N|New only
G01.374.676|mechanical processes|N|N|Old only
G01.374.676.530|lifting|N|N|Old only
G01.374.676.830|stress, mechanical|N|N|Old only
G01.374.676.860|torsion, mechanical|N|N|Old only
G01.374.676.860.500|torque|N|N|Old only
G01.374.676.930|vibration|N|N|Old only
G01.374.676.965|weight-bearing|N|N|Old only
G01.374.705|pliability|N|N|Both
G01.374.710|porosity|N|N|Both
G01.374.715|pressure|N|N|Both
G01.374.715.250|decompression|N|N|Both
G01.374.715.250.500|decompression, explosive|N|N|Both
G01.374.715.352|hydrostatic pressure|N|N|Both
G01.374.715.578|osmotic pressure|N|N|Both
G01.374.715.714|partial pressure|N|N|Both
G01.374.715.902|vacuum|N|N|Both
G01.374.715.951|vapor pressure|N|N|Both
G01.374.820|shear strength|N|N|Both
G01.374.835|stress, mechanical|N|N|New only
G01.374.850|tensile strength|N|N|Both
G01.374.860|torsion, mechanical|N|N|New only
G01.374.860.500|torque|N|N|New only
G01.374.930|vibration|N|N|New only
G01.374.965|weight-bearing|N|N|New only
G01.482|motion|N|N|New only
G01.482.107|acceleration|N|N|New only
G01.482.107.373|deceleration|N|N|New only
G01.482.311|coriolis force|N|N|New only
G01.482.620|pulsatile flow|N|N|New only
G01.482.703|rotation|N|N|New only
G01.536|nuclear energy|N|N|New only
G01.536.485|nuclear fission|N|N|New only
G01.536.652|nuclear fusion|N|N|New only
G01.590|optical phenomena|N|N|Both
G01.590.040|anisotropy|N|N|Both
G01.590.080|birefringence|N|N|Both
G01.590.310|iridescence|N|N|New only
G01.590.540|light|N|N|Both
G01.590.540.199|color|N|N|Both
G01.590.540.233|darkness|N|N|Both
G01.590.540.333|glare|N|N|Both
G01.590.540.440|incandescence|N|N|Both
G01.590.540.552|infrared rays|N|N|Both
G01.590.540.665|luminescence|N|N|Both
G01.590.540.665.500|fluorescence|N|N|Both
G01.590.540.782|photons|N|N|Both
G01.590.540.891|ultraviolet rays|N|N|Both
G01.590.770|optical processes|N|N|Old only
G01.590.770.640|optical rotation|N|N|Old only
G01.590.770.760|refraction, ocular|N|N|Old only
G01.590.773|optical rotation|N|N|New only
G01.590.775|refraction, ocular|N|N|New only
G01.595|physical processes|N|N|Old only
G01.595.060|astronomical processes|N|N|Old only
G01.595.060.134|cosmic radiation|N|N|Old only
G01.595.060.270|evolution, planetary|N|N|Old only
G01.595.060.270.500|evolution, chemical|N|N|Old only
G01.595.060.535|gravitation|N|N|Old only
G01.595.060.535.369|gravity, altered|N|N|Old only
G01.595.060.535.369.300|hypergravity|N|N|Old only
G01.595.060.535.369.400|hypogravity|N|N|Old only
G01.595.060.535.369.400.900|weightlessness|N|N|Old only
G01.595.060.800|solar activity|N|N|Old only
G01.595.100|biophysical processes|N|N|Old only
G01.595.100.240|energy transfer|N|N|Old only
G01.595.100.240.280|fluorescence resonance energy transfer|N|N|Old only
G01.595.100.240.400|linear energy transfer|N|N|Old only
G01.595.100.280|facilitated diffusion|N|N|Old only
G01.595.100.440|mechanotransduction, cellular|N|N|Old only
G01.595.100.600|osmosis|N|N|Old only
G01.595.100.640|protein folding|N|N|Old only
G01.595.200|diffusion|N|N|Old only
G01.595.200.374|facilitated diffusion|N|N|Old only
G01.595.200.750|thermal diffusion|N|N|Old only
G01.595.210|doppler effect|N|N|Old only
G01.595.240|elementary particle interactions|N|N|Old only
G01.595.280|filtration|N|N|Old only
G01.595.280.807|ultrafiltration|N|N|Old only
G01.595.340|geological processes|N|N|Old only
G01.595.340.111|avalanches|N|N|Old only
G01.595.340.224|earthquakes|N|N|Old only
G01.595.340.449|evolution, planetary|N|N|Old only
G01.595.340.674|landslides|N|N|Old only
G01.595.340.787|tsunamis|N|N|Old only
G01.595.340.900|volcanic eruptions|N|N|Old only
G01.595.540|mechanical processes|N|N|Old only
G01.595.540.530|lifting|N|N|Old only
G01.595.540.830|stress, mechanical|N|N|Old only
G01.595.540.860|torsion, mechanical|N|N|Old only
G01.595.540.860.500|torque|N|N|Old only
G01.595.540.930|vibration|N|N|Old only
G01.595.540.965|weight-bearing|N|N|Old only
G01.595.560|motion|N|N|Old only
G01.595.560.107|acceleration|N|N|Old only
G01.595.560.107.373|deceleration|N|N|Old only
G01.595.560.311|coriolis force|N|N|Old only
G01.595.560.620|pulsatile flow|N|N|Old only
G01.595.560.703|rotation|N|N|Old only
G01.595.630|nuclear energy|N|N|Old only
G01.595.630.485|nuclear fission|N|N|Old only
G01.595.630.652|nuclear fusion|N|N|Old only
G01.595.640|optical processes|N|N|Old only
G01.595.640.640|optical rotation|N|N|Old only
G01.595.640.760|refraction, ocular|N|N|Old only
G01.595.680|phase transition|N|N|Old only
G01.595.680.500|freezing|N|N|Old only
G01.595.680.750|volatilization|N|N|Old only
G01.595.815|radioactivity|N|N|Old only
G01.595.861|scattering, radiation|N|N|Old only
G01.595.861.650|neutron diffraction|N|N|Old only
G01.595.861.755|scattering, small angle|N|N|Old only
G01.595.861.950|x-ray diffraction|N|N|Old only
G01.595.907|sound|N|N|Old only
G01.595.907.567|noise|N|N|Old only
G01.645|phase transition|N|N|New only
G01.645.500|freezing|N|N|New only
G01.645.625|vitrification|N|N|New only
G01.645.750|volatilization|N|N|New only
G01.750|radiation|N|N|New only
G01.750.124|absorption, radiation|N|N|New only
G01.750.250|electromagnetic radiation|N|N|New only
G01.750.250.300|gamma rays|N|N|New only
G01.750.250.650|light|N|N|New only
G01.750.250.650.440|incandescence|N|N|New only
G01.750.250.650.552|infrared rays|N|N|New only
G01.750.250.650.665|luminescence|N|N|New only
G01.750.250.650.782|photons|N|N|New only
G01.750.250.650.836|sunlight|N|N|New only
G01.750.250.650.891|ultraviolet rays|N|N|New only
G01.750.250.810|radio waves|N|N|New only
G01.750.250.810.500|microwaves|N|N|New only
G01.750.250.890|terahertz radiation|N|N|New only
G01.750.250.970|x-rays|N|N|New only
G01.750.740|radiation dosage|N|N|New only
G01.750.740.500|dose-response relationship, radiation|N|N|New only
G01.750.745|radiation effects|N|N|New only
G01.750.748|radiation exposure|N|N|New only
G01.750.748.500|radiation injuries|N|N|New only
G01.750.748.500.031|abnormalities, radiation-induced|N|N|New only
G01.750.748.500.188|acute radiation syndrome|N|N|New only
G01.750.748.500.266|cardiotoxicity|N|N|New only
G01.750.748.500.345|leukemia, radiation-induced|N|N|New only
G01.750.748.500.476|neoplasms, radiation-induced|N|N|New only
G01.750.748.500.579|osteoradionecrosis|N|N|New only
G01.750.748.500.720|radiation injuries, experimental|N|N|New only
G01.750.748.500.762|radiation pneumonitis|Y|N|New only
G01.750.748.500.804|radiodermatitis|N|N|New only
G01.750.750|radiation, ionizing|N|N|New only
G01.750.750.055|alpha particles|N|N|New only
G01.750.750.115|background radiation|N|N|New only
G01.750.750.125|beta particles|N|N|New only
G01.750.750.235|cosmic radiation|N|N|New only
G01.750.750.400|gamma rays|N|N|New only
G01.750.750.659|ultraviolet rays|N|N|New only
G01.750.750.918|x-rays|N|N|New only
G01.750.770|radiation, nonionizing|N|N|New only
G01.750.770.578|light|N|N|New only
G01.750.770.578.440|incandescence|N|N|New only
G01.750.770.578.552|infrared rays|N|N|New only
G01.750.770.578.665|luminescence|N|N|New only
G01.750.770.578.782|photons|N|N|New only
G01.750.770.578.836|sunlight|N|N|New only
G01.750.770.578.891|ultraviolet rays|N|N|New only
G01.750.770.721|radio waves|N|N|New only
G01.750.770.721.500|microwaves|N|N|New only
G01.750.770.776|sound|N|N|New only
G01.750.770.776.567|noise|N|N|New only
G01.750.770.776.783|phonons|N|N|New only
G01.750.770.776.891|ultrasonic waves|N|N|New only
G01.750.770.776.891.500|high-energy shock waves|N|N|New only
G01.750.770.832|terahertz radiation|N|N|New only
G01.750.897|solar energy|N|N|New only
G01.828|radioactivity|N|N|New only
G01.867|scattering, radiation|N|N|New only
G01.867.650|neutron diffraction|N|N|New only
G01.867.755|scattering, small angle|N|N|New only
G01.867.950|x-ray diffraction|N|N|New only
G01.906|thermodynamics|N|N|Both
G01.906.230|convection|N|N|Both
G01.906.345|entropy|N|N|Both
G01.906.595|temperature|N|N|Both
G01.906.595.272|cold temperature|N|N|Both
G01.906.595.272.437|freezing|N|N|Both
G01.906.595.543|hot temperature|N|N|Both
G01.906.595.850|transition temperature|N|N|Both
G01.906.730|thermal conductivity|N|N|Both
G01.910|time|N|N|Both
G01.910.200|chronology as topic|N|N|Both
G01.910.405|half-life|N|N|Both
G01.910.645|periodicity|N|N|Both
G01.910.645.661|seasons|N|N|Both
G01.910.675|photoperiod|N|N|Both
G01.910.857|time factors|N|N|Both
G02|chemical phenomena|N|N|Both
G02.010|absorption|N|N|New only
G02.010.500|absorption, physicochemical|N|N|New only
G02.010.500.500|absorption, radiation|N|N|New only
G02.020|adsorption|N|N|New only
G02.035|air ionization|N|N|New only
G02.050|anisotropy|N|N|New only
G02.111|biochemical phenomena|N|N|Both
G02.111.007|acid-base equilibrium|Y|N|New only
G02.111.012|acylation|N|N|New only
G02.111.012.052|acetylation|N|N|New only
G02.111.012.055|aminoacylation|N|N|New only
G02.111.012.055.860|transfer rna aminoacylation|N|N|New only
G02.111.017|aerobiosis|N|N|New only
G02.111.026|agglutination|N|N|New only
G02.111.026.500|hemagglutination|N|N|New only
G02.111.026.500.500|hemagglutination, viral|N|N|New only
G02.111.029|acid-base equilibrium|Y|N|Old only
G02.111.035|alkylation|N|N|New only
G02.111.035.538|methylation|N|N|New only
G02.111.035.538.161|dna methylation|N|N|New only
G02.111.044|allosteric regulation|N|N|New only
G02.111.053|amination|N|N|New only
G02.111.062|anaerobiosis|N|N|New only
G02.111.071|autotrophic processes|N|N|New only
G02.111.071.314|chemoautotrophic growth|N|N|New only
G02.111.071.630|nitrogen fixation|N|N|New only
G02.111.080|base composition|N|N|Both
G02.111.084|binding, competitive|N|N|New only
G02.111.086|biocatalysis|N|N|New only
G02.111.087|biochemical processes|N|N|Old only
G02.111.087.019|acylation|N|N|Old only
G02.111.087.019.052|acetylation|N|N|Old only
G02.111.087.019.055|aminoacylation|N|N|Old only
G02.111.087.019.055.860|transfer rna aminoacylation|N|N|Old only
G02.111.087.024|aerobiosis|N|N|Old only
G02.111.087.026|agglutination|N|N|Old only
G02.111.087.026.500|hemagglutination|N|N|Old only
G02.111.087.026.500.500|hemagglutination, viral|N|N|Old only
G02.111.087.029|alkylation|N|N|Old only
G02.111.087.029.538|methylation|N|N|Old only
G02.111.087.029.538.161|dna methylation|N|N|Old only
G02.111.087.040|allosteric regulation|N|N|Old only
G02.111.087.045|amination|N|N|Old only
G02.111.087.050|anaerobiosis|N|N|Old only
G02.111.087.070|autotrophic processes|N|N|Old only
G02.111.087.070.314|chemoautotrophic growth|N|N|Old only
G02.111.087.070.630|nitrogen fixation|N|N|Old only
G02.111.087.090|binding, competitive|N|N|Old only
G02.111.087.095|biocatalysis|N|N|Old only
G02.111.087.126|biosynthetic pathways|N|N|Old only
G02.111.087.157|biotinylation|N|N|Old only
G02.111.087.160|carbohydrate metabolism|N|N|Old only
G02.111.087.160.249|fermentation|N|N|Old only
G02.111.087.160.500|gluconeogenesis|N|N|Old only
G02.111.087.160.625|glycogenolysis|N|N|Old only
G02.111.087.160.750|glycolysis|N|N|Old only
G02.111.087.160.812|glycosylation|N|N|Old only
G02.111.087.160.875|pentose phosphate pathway|N|N|Old only
G02.111.087.160.937|photosynthesis|N|N|Old only
G02.111.087.160.937.700|photophosphorylation|N|N|Old only
G02.111.087.165|citric acid cycle|N|N|Old only
G02.111.087.170|cyclization|N|N|Old only
G02.111.087.200|dealkylation|N|N|Old only
G02.111.087.205|deamination|N|N|Old only
G02.111.087.210|decarboxylation|N|N|Old only
G02.111.087.215|dimerization|N|N|Old only
G02.111.087.217|dna cleavage|N|N|Old only
G02.111.087.218|dna methylation|N|N|Old only
G02.111.087.219|dna repair|N|N|Old only
G02.111.087.219.220|dna mismatch repair|N|N|Old only
G02.111.087.219.830|sos response (genetics)|N|N|Old only
G02.111.087.222|dna replication|N|N|Old only
G02.111.087.222.760|dna replication timing|N|N|Old only
G02.111.087.222.880|s phase|N|N|Old only
G02.111.087.225|down-regulation|N|N|Old only
G02.111.087.240|electron transport|N|N|Old only
G02.111.087.242|energy transfer|N|N|Old only
G02.111.087.242.280|fluorescence resonance energy transfer|N|N|Old only
G02.111.087.242.400|linear energy transfer|N|N|Old only
G02.111.087.245|enzyme activation|N|N|Old only
G02.111.087.451|esterification|N|N|Old only
G02.111.087.468|evolution, chemical|N|N|Old only
G02.111.087.485|halogenation|N|N|Old only
G02.111.087.490|heterotrophic processes|N|N|Old only
G02.111.087.497|hydrogenation|N|N|Old only
G02.111.087.505|hydrolysis|N|N|Old only
G02.111.087.512|hydroxylation|N|N|Old only
G02.111.087.520|lipid peroxidation|N|N|Old only
G02.111.087.525|lipogenesis|N|N|Old only
G02.111.087.530|lipolysis|N|N|Old only
G02.111.087.535|lipoylation|N|N|Old only
G02.111.087.560|molecular mimicry|N|N|Old only
G02.111.087.612|nitrosation|N|N|Old only
G02.111.087.615|nucleic acid denaturation|N|N|Old only
G02.111.087.620|nucleic acid hybridization|N|N|Old only
G02.111.087.620.500|base pairing|N|N|Old only
G02.111.087.625|nucleic acid renaturation|N|N|Old only
G02.111.087.640|osmosis|N|N|Old only
G02.111.087.675|peptide biosynthesis|N|N|Old only
G02.111.087.675.050|aminoacylation|N|N|Old only
